,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Name
889,27,0,2,1103,1,14,3,Life Sciences,1,1244,1,1,42,3,1,Research Scientist,1,Married,2235,14377,1,Y,Yes,14,3,4,80,2,9,3,2,9,7,6,8,Benjamin Ayers
890,54,0,1,966,1,1,4,Life Sciences,1,1245,4,0,53,3,3,Manufacturing Director,3,Divorced,10502,9659,7,Y,No,17,3,1,80,1,33,2,1,5,4,1,4,Kristen Hudson
891,44,0,2,1117,1,2,1,Life Sciences,1,1246,1,0,72,4,1,Research Scientist,4,Married,2011,19982,1,Y,No,13,3,4,80,1,10,5,3,10,5,7,7,Leon Thompson
892,19,1,0,504,1,10,3,Medical,1,1248,1,0,96,2,1,Research Scientist,2,Single,1859,6148,1,Y,Yes,25,4,2,80,0,1,2,4,1,1,0,0,Jenna Gutierrez DDS
893,29,0,2,1010,1,1,3,Life Sciences,1,1249,1,0,97,3,1,Research Scientist,4,Divorced,3760,5598,1,Y,No,15,3,1,80,3,3,5,3,3,2,1,2,Jamie Sweeney
894,54,0,2,685,1,3,3,Life Sciences,1,1250,4,1,85,3,4,Research Director,4,Married,17779,23474,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9,William Washington
895,31,0,2,1332,1,11,2,Medical,1,1251,3,1,80,3,2,Healthcare Representative,1,Married,6833,17089,1,Y,Yes,12,3,4,80,0,6,2,2,6,5,0,1,Keith Peters
896,31,0,2,1062,1,24,3,Medical,1,1252,3,0,96,2,2,Healthcare Representative,1,Single,6812,17198,1,Y,No,19,3,2,80,0,10,2,3,10,9,1,8,William Johnson
897,59,0,2,326,0,3,3,Life Sciences,1,1254,3,0,48,2,2,Sales Executive,4,Single,5171,16490,5,Y,No,17,3,4,80,0,13,2,3,6,1,0,5,Cindy Haynes
898,43,0,2,920,1,3,3,Life Sciences,1,1255,3,1,96,1,5,Research Director,4,Married,19740,18625,3,Y,No,14,3,2,80,1,25,2,3,8,7,0,7,Amanda Chan
899,49,0,2,1098,1,4,2,Medical,1,1256,1,1,85,2,5,Manager,3,Married,18711,12124,2,Y,No,13,3,3,80,1,23,2,4,1,0,0,0,Terri Miller
900,36,0,1,469,1,3,3,Technical Degree,1,1257,3,1,46,3,1,Research Scientist,2,Married,3692,9256,1,Y,No,12,3,3,80,0,12,2,2,11,10,0,7,Joseph Cook
901,48,0,2,969,1,2,2,Technical Degree,1,1258,4,1,76,4,1,Laboratory Technician,2,Single,2559,16620,5,Y,No,11,3,3,80,0,7,4,2,1,0,0,0,Brandon Daniels
902,27,0,2,1167,1,4,2,Life Sciences,1,1259,1,1,76,3,1,Research Scientist,3,Divorced,2517,3208,1,Y,No,11,3,2,80,3,5,2,3,5,3,0,3,Alexis Marshall
903,29,0,2,1329,1,7,3,Life Sciences,1,1260,3,1,82,3,2,Healthcare Representative,4,Divorced,6623,4204,1,Y,Yes,11,3,2,80,2,6,2,3,6,0,1,0,Keith Miranda
904,48,0,2,715,1,1,3,Life Sciences,1,1263,4,1,76,2,5,Research Director,4,Single,18265,8733,6,Y,No,12,3,3,80,0,25,3,4,1,0,0,0,Erica Gilbert
905,29,0,2,694,1,1,3,Life Sciences,1,1264,4,0,87,2,4,Research Director,4,Divorced,16124,3423,3,Y,No,14,3,2,80,2,9,2,2,7,7,1,7,Edward Gonzalez
906,34,0,2,1320,1,20,3,Technical Degree,1,1265,3,0,89,4,1,Research Scientist,3,Married,2585,21643,0,Y,No,17,3,4,80,0,2,5,2,1,0,0,0,Linda Jenkins
907,44,0,2,1099,0,5,3,Marketing,1,1267,2,1,88,3,5,Manager,2,Married,18213,8751,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10,Crystal Anderson
908,33,0,2,536,0,10,5,Marketing,1,1268,4,1,82,4,3,Sales Executive,3,Divorced,8380,21708,0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8,Isabella Craig
909,19,0,2,265,1,25,3,Life Sciences,1,1269,2,0,57,4,1,Research Scientist,4,Single,2994,21221,1,Y,Yes,12,3,4,80,0,1,2,3,1,0,0,1,Kelsey Hernandez
910,23,0,2,373,1,1,2,Life Sciences,1,1270,4,1,47,3,1,Research Scientist,3,Married,1223,16901,1,Y,No,22,4,4,80,1,1,2,3,1,0,0,1,Jennifer Smith
911,25,1,1,599,0,24,1,Life Sciences,1,1273,3,1,73,1,1,Sales Representative,4,Single,1118,8040,1,Y,Yes,14,3,4,80,0,1,4,3,1,0,1,0,Ronald Conner
912,26,0,2,583,1,4,2,Life Sciences,1,1275,3,1,53,3,1,Research Scientist,4,Single,2875,9973,1,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2,Molly Watkins
913,45,1,2,1449,0,2,3,Marketing,1,1277,1,0,94,1,5,Manager,2,Single,18824,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11,Brittany Kim
914,55,0,0,177,1,8,1,Medical,1,1278,4,1,37,2,4,Healthcare Representative,2,Divorced,13577,25592,1,Y,Yes,15,3,4,80,1,34,3,3,33,9,15,0,Todd Gomez
915,21,1,1,251,1,10,2,Life Sciences,1,1279,1,0,45,2,1,Laboratory Technician,3,Single,2625,25308,1,Y,No,20,4,3,80,0,2,2,1,2,2,2,2,Mary Sutton
916,46,0,2,168,0,4,2,Marketing,1,1280,4,0,33,2,5,Manager,2,Married,18789,9946,2,Y,No,14,3,3,80,1,26,2,3,11,4,0,8,Franklin Herring
917,34,0,2,131,0,2,3,Marketing,1,1281,3,0,86,3,2,Sales Executive,1,Single,4538,6039,0,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2,Austin Rodriguez
918,51,0,1,237,0,9,3,Life Sciences,1,1282,4,1,83,3,5,Manager,2,Divorced,19847,19196,4,Y,Yes,24,4,1,80,1,31,5,2,29,10,11,10,Christina Baldwin
919,59,0,2,1429,1,18,4,Medical,1,1283,4,1,67,3,3,Manufacturing Director,4,Single,10512,20002,6,Y,No,12,3,4,80,0,25,6,2,9,7,5,4,Joshua Weber
920,34,0,1,135,1,19,3,Medical,1,1285,3,0,46,3,2,Laboratory Technician,2,Divorced,4444,22534,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10,Adam Johnson MD
921,28,0,1,791,1,1,4,Medical,1,1286,4,1,44,3,1,Laboratory Technician,3,Single,2154,6842,0,Y,Yes,11,3,3,80,0,5,2,2,4,2,0,2,Lisa Miller
922,44,0,2,1199,1,4,2,Life Sciences,1,1288,3,1,92,4,5,Manager,1,Divorced,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13,Mark Davis
923,34,0,1,648,2,11,3,Life Sciences,1,1289,3,1,56,2,2,Human Resources,2,Married,4490,21833,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8,Tina Sellers
924,35,0,2,735,1,6,1,Life Sciences,1,1291,3,1,66,3,1,Research Scientist,3,Married,3506,6020,0,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2,Kathleen Wright
925,42,0,2,603,1,7,4,Medical,1,1292,2,0,78,4,2,Research Scientist,2,Married,2372,5628,6,Y,Yes,16,3,4,80,0,18,2,3,1,0,0,0,Mark Dixon
926,43,0,2,531,0,4,4,Marketing,1,1293,4,0,56,2,3,Sales Executive,4,Single,10231,20364,3,Y,No,14,3,4,80,0,23,3,4,21,7,15,17,Mr. Thomas Everett
927,36,0,2,429,1,2,4,Life Sciences,1,1294,3,0,53,3,2,Manufacturing Director,2,Single,5410,2323,9,Y,Yes,11,3,4,80,0,18,2,3,16,14,5,12,Keith Wilson
928,44,1,2,621,1,15,3,Medical,1,1295,1,0,73,3,3,Healthcare Representative,4,Married,7978,14075,1,Y,No,11,3,4,80,1,10,2,3,10,7,0,5,Thomas Jackson
929,28,0,1,193,1,2,3,Life Sciences,1,1296,4,1,52,2,1,Laboratory Technician,4,Married,3867,14222,1,Y,Yes,12,3,2,80,1,2,2,3,2,2,2,2,Gregory Fisher
930,51,0,1,968,1,6,2,Medical,1,1297,2,0,40,2,1,Laboratory Technician,3,Single,2838,4257,0,Y,No,14,3,2,80,0,8,6,2,7,0,7,7,Ronnie Figueroa
931,30,0,0,879,1,9,2,Medical,1,1298,3,0,72,3,2,Manufacturing Director,3,Single,4695,12858,7,Y,Yes,18,3,3,80,0,10,3,3,8,4,1,7,Chelsey Castro
932,29,1,2,806,1,7,3,Technical Degree,1,1299,2,0,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,Y,Yes,13,3,1,80,2,10,2,3,7,7,7,7,Zachary Austin
933,28,0,2,640,1,1,3,Technical Degree,1,1301,4,1,84,3,1,Research Scientist,1,Single,2080,4732,2,Y,No,11,3,2,80,0,5,2,2,3,2,1,2,Katherine Murphy
934,25,0,2,266,1,1,3,Medical,1,1303,4,0,40,3,1,Research Scientist,2,Single,2096,18830,1,Y,No,18,3,4,80,0,2,3,2,2,2,2,1,Angela Mcknight
935,32,0,2,604,0,8,3,Medical,1,1304,3,1,56,4,2,Sales Executive,4,Married,6209,11693,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8,Lindsay Morgan
936,45,0,1,364,1,25,3,Medical,1,1306,2,0,83,3,5,Manager,2,Single,18061,13035,3,Y,No,22,4,3,80,0,22,4,3,0,0,0,0,Lauren Moreno
937,39,0,2,412,1,13,4,Medical,1,1307,3,0,94,2,4,Manager,2,Divorced,17123,17334,6,Y,Yes,13,3,4,80,2,21,4,3,19,9,15,2,Joshua Smith
938,58,0,2,848,1,23,4,Life Sciences,1,1308,1,1,88,3,1,Research Scientist,3,Divorced,2372,26076,1,Y,No,12,3,4,80,2,2,3,3,2,2,2,2,Lisa Davis
939,32,1,2,1089,1,7,2,Life Sciences,1,1309,4,1,79,3,2,Laboratory Technician,3,Married,4883,22845,1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1,Denise Ray
940,39,1,2,360,1,23,3,Medical,1,1310,3,1,93,3,1,Research Scientist,1,Single,3904,22154,0,Y,No,13,3,1,80,0,6,2,3,5,2,0,3,Christopher Hughes
941,30,0,2,1138,1,6,3,Technical Degree,1,1311,1,0,48,2,2,Laboratory Technician,4,Married,4627,23631,0,Y,No,12,3,1,80,1,10,6,3,9,2,6,7,Rachel Evans
942,36,0,2,325,1,10,4,Technical Degree,1,1312,4,0,63,3,3,Healthcare Representative,3,Married,7094,5747,3,Y,No,12,3,1,80,0,10,0,3,7,7,1,7,Christine Hill
943,46,0,2,991,2,1,2,Life Sciences,1,1314,4,0,44,3,1,Human Resources,1,Single,3423,22957,6,Y,No,12,3,3,80,0,10,3,4,7,6,5,7,Jason Roberts
944,28,0,0,1476,1,1,3,Life Sciences,1,1315,3,0,55,1,2,Laboratory Technician,4,Married,6674,16392,0,Y,No,11,3,1,80,3,10,6,3,9,8,7,5,Stephanie Bowers
945,50,0,2,1322,1,28,3,Life Sciences,1,1317,4,0,43,3,4,Research Director,1,Married,16880,22422,4,Y,Yes,11,3,2,80,0,25,2,3,3,2,1,2,Lisa Hurst
946,40,1,2,299,0,25,4,Marketing,1,1318,4,1,57,2,3,Sales Executive,2,Single,9094,17235,2,Y,Yes,12,3,3,80,0,9,2,3,5,4,1,0,Lindsay Liu DDS
947,52,1,2,1030,0,5,3,Life Sciences,1,1319,2,1,64,3,3,Sales Executive,2,Single,8446,21534,9,Y,Yes,19,3,3,80,0,10,2,2,8,7,7,7,Daniel Bennett
948,30,0,2,634,1,17,4,Medical,1,1321,2,0,95,3,3,Manager,1,Married,11916,25927,1,Y,Yes,23,4,4,80,2,9,2,3,9,1,0,8,Kristen Lawson
949,39,0,2,524,1,18,2,Life Sciences,1,1322,1,1,32,3,2,Manufacturing Director,3,Single,4534,13352,0,Y,No,11,3,1,80,0,9,6,3,8,7,1,7,Diane Ross
950,31,0,0,587,0,2,4,Life Sciences,1,1324,4,0,57,3,3,Sales Executive,3,Divorced,9852,8935,1,Y,Yes,19,3,1,80,1,10,5,2,10,8,9,6,John Bryan
951,41,0,0,256,0,10,2,Medical,1,1329,3,1,40,1,2,Sales Executive,2,Single,6151,22074,1,Y,No,13,3,1,80,0,19,4,3,19,2,11,9,Elizabeth Lopez
952,31,1,1,1060,0,1,3,Life Sciences,1,1331,4,0,54,3,1,Sales Representative,2,Single,2302,8319,1,Y,Yes,11,3,1,80,0,3,2,4,3,2,2,2,Brittany Gonzalez
953,44,1,2,935,1,3,3,Life Sciences,1,1333,1,1,89,3,1,Laboratory Technician,1,Married,2362,14669,4,Y,No,12,3,3,80,0,10,4,4,3,2,1,2,Ann Collins
954,42,0,0,495,1,2,1,Life Sciences,1,1334,3,1,37,3,4,Manager,3,Married,17861,26582,0,Y,Yes,13,3,4,80,0,21,3,2,20,8,2,10,Mark Barrera
955,55,0,2,282,1,2,2,Medical,1,1336,4,0,58,1,5,Manager,3,Married,19187,6992,4,Y,No,14,3,4,80,1,23,5,3,19,9,9,11,Miguel Rodriguez
956,56,0,2,206,2,8,4,Life Sciences,1,1338,4,1,99,3,5,Manager,2,Single,19717,4022,6,Y,No,14,3,1,80,0,36,4,3,7,3,7,7,Julie Orr
957,40,0,0,458,1,16,2,Life Sciences,1,1340,3,1,74,3,1,Research Scientist,3,Divorced,3544,8532,9,Y,No,16,3,2,80,1,6,0,3,4,2,0,0,Dennis Cannon
958,34,0,2,943,1,9,3,Life Sciences,1,1344,4,1,86,3,3,Healthcare Representative,4,Divorced,8500,5494,0,Y,No,11,3,4,80,1,10,0,2,9,7,1,6,Tamara Johnson
959,40,0,2,523,1,2,3,Life Sciences,1,1346,3,1,98,3,2,Research Scientist,4,Single,4661,22455,1,Y,No,13,3,3,80,0,9,4,3,9,8,8,8,Antonio Wilson
960,41,0,1,1018,0,1,3,Marketing,1,1349,3,0,66,3,2,Sales Executive,1,Divorced,4103,4297,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7,Ryan Hernandez Jr.
961,35,0,1,482,1,4,4,Life Sciences,1,1350,3,1,87,3,2,Research Scientist,3,Single,4249,2690,1,Y,Yes,11,3,2,80,0,9,3,3,9,6,1,1,Rodney Buchanan DDS
962,51,0,2,770,2,5,3,Life Sciences,1,1352,3,1,84,3,4,Manager,2,Divorced,14026,17588,1,Y,Yes,11,3,2,80,1,33,2,3,33,9,0,10,Rachel Mooney
963,38,0,2,1009,0,2,2,Life Sciences,1,1355,2,0,31,3,2,Sales Executive,1,Divorced,6893,19461,3,Y,No,15,3,4,80,1,11,3,3,7,7,1,7,Austin Daniel
964,34,0,2,507,0,15,2,Medical,1,1356,3,0,66,3,2,Sales Executive,1,Single,6125,23553,1,Y,No,12,3,4,80,0,10,6,4,10,8,9,6,Amber Joseph
965,25,0,2,882,1,19,1,Medical,1,1358,4,1,67,3,1,Laboratory Technician,4,Married,3669,9075,3,Y,No,11,3,3,80,3,7,6,2,3,2,1,2,Erik Johnson
966,58,1,2,601,1,7,4,Medical,1,1360,3,0,53,2,3,Manufacturing Director,1,Married,10008,12023,7,Y,Yes,14,3,4,80,0,31,0,2,10,9,5,9,Lisa Andrews
967,40,0,2,329,1,1,4,Life Sciences,1,1361,2,1,88,3,1,Laboratory Technician,2,Married,2387,6762,3,Y,No,22,4,3,80,1,7,3,3,4,2,0,3,Adam Mercer
968,36,0,1,607,0,7,3,Marketing,1,1362,1,0,83,4,2,Sales Executive,1,Married,4639,2261,2,Y,No,16,3,4,80,1,17,2,2,15,7,6,13,Monica Roberts
969,48,0,2,855,1,4,3,Life Sciences,1,1363,4,1,54,3,3,Manufacturing Director,4,Single,7898,18706,1,Y,No,11,3,3,80,0,11,2,3,10,9,0,8,Jasmin Hunt
970,27,0,2,1291,0,11,3,Medical,1,1364,3,0,98,4,1,Sales Representative,4,Married,2534,6527,8,Y,No,14,3,2,80,1,5,4,3,1,0,0,0,Alvin Hernandez
971,51,0,2,1405,1,11,2,Technical Degree,1,1367,4,0,82,2,4,Manufacturing Director,2,Single,13142,24439,3,Y,No,16,3,2,80,0,29,1,2,5,2,0,3,Deborah Spence
972,18,0,0,1124,1,1,3,Life Sciences,1,1368,4,0,97,3,1,Laboratory Technician,4,Single,1611,19305,1,Y,No,15,3,3,80,0,0,5,4,0,0,0,0,Denise Soto
973,35,0,2,817,1,1,3,Medical,1,1369,4,0,60,2,2,Laboratory Technician,4,Married,5363,10846,0,Y,No,12,3,2,80,1,10,0,3,9,7,0,0,Pam Anderson
974,27,0,1,793,0,2,1,Life Sciences,1,1371,4,1,43,1,2,Sales Executive,4,Single,5071,20392,3,Y,No,20,4,2,80,0,8,3,3,6,2,0,0,Melissa Thomas
975,55,1,2,267,0,13,4,Marketing,1,1372,1,1,85,4,4,Sales Executive,3,Single,13695,9277,6,Y,Yes,17,3,3,80,0,24,2,2,19,7,3,8,Jaclyn Wood
976,56,0,2,1369,1,23,3,Life Sciences,1,1373,4,1,68,3,4,Manufacturing Director,2,Married,13402,18235,4,Y,Yes,12,3,1,80,1,33,0,3,19,16,15,9,John Copeland
977,34,0,0,999,1,26,1,Technical Degree,1,1374,1,0,92,2,1,Research Scientist,3,Divorced,2029,15891,1,Y,No,20,4,3,80,3,5,2,3,5,4,0,0,Mary Tucker
978,40,0,2,1202,1,2,1,Medical,1,1375,2,0,89,4,2,Healthcare Representative,3,Divorced,6377,13888,5,Y,No,20,4,2,80,3,15,0,3,12,11,11,8,Jack Hardy
979,34,0,2,285,1,29,3,Medical,1,1377,2,1,86,3,2,Laboratory Technician,3,Married,5429,17491,4,Y,No,13,3,1,80,2,10,1,3,8,7,7,7,Kim Thomas
980,31,1,1,703,0,2,3,Life Sciences,1,1379,3,0,90,2,1,Sales Representative,4,Single,2785,11882,7,Y,No,14,3,3,80,0,3,3,4,1,0,0,0,Doris Thompson
981,35,1,1,662,0,18,4,Marketing,1,1380,4,0,67,3,2,Sales Executive,3,Married,4614,23288,0,Y,Yes,18,3,3,80,1,5,0,2,4,2,3,2,Crystal Griffin
982,38,0,1,693,1,7,3,Life Sciences,1,1382,4,1,57,4,1,Research Scientist,3,Divorced,2610,15748,1,Y,No,11,3,4,80,3,4,2,3,4,2,0,3,Abigail Barker
983,34,0,2,404,1,2,4,Technical Degree,1,1383,3,0,98,3,2,Healthcare Representative,4,Single,6687,6163,1,Y,No,11,3,4,80,0,14,2,4,14,11,4,11,Robert Hines
984,28,0,2,736,0,26,3,Life Sciences,1,1387,3,1,48,2,2,Sales Executive,1,Married,4724,24232,1,Y,No,11,3,3,80,1,5,0,3,5,3,0,4,Barbara Henderson
985,31,1,2,330,1,22,4,Medical,1,1389,4,1,98,3,2,Manufacturing Director,3,Married,6179,21057,1,Y,Yes,15,3,4,80,2,10,3,2,10,2,6,7,Arthur Peters
986,39,0,2,1498,0,21,4,Life Sciences,1,1390,1,1,44,2,2,Sales Executive,4,Married,6120,3567,3,Y,Yes,12,3,4,80,2,8,2,4,5,4,1,4,Lawrence Johnson
987,51,0,1,541,0,2,3,Marketing,1,1391,2,1,52,3,3,Sales Executive,2,Married,10596,15395,2,Y,No,11,3,2,80,0,14,5,3,4,2,3,2,Desiree Davis
988,41,0,1,1200,1,22,3,Life Sciences,1,1392,4,0,75,3,2,Research Scientist,4,Divorced,5467,13953,3,Y,Yes,14,3,1,80,2,12,4,2,6,2,3,3,Mr. Jeffrey Brennan MD
989,37,0,2,1439,1,4,1,Life Sciences,1,1394,3,1,54,3,1,Research Scientist,3,Married,2996,5182,7,Y,Yes,15,3,4,80,0,8,2,3,6,4,1,3,Chad Jenkins
990,33,0,1,1111,0,5,1,Life Sciences,1,1395,2,1,61,3,2,Sales Executive,4,Married,9998,19293,6,Y,No,13,3,1,80,0,8,2,4,5,4,1,2,James Bass
991,32,0,2,499,0,2,1,Marketing,1,1396,3,1,36,3,2,Sales Executive,2,Married,4078,20497,0,Y,Yes,13,3,1,80,3,4,3,2,3,2,1,2,Debra Haynes
992,39,0,0,1485,1,25,2,Life Sciences,1,1397,3,1,71,3,3,Healthcare Representative,3,Married,10920,3449,3,Y,No,21,4,2,80,1,13,2,3,6,4,0,5,Justin Miller
993,25,0,2,1372,0,18,1,Life Sciences,1,1399,1,1,93,4,2,Sales Executive,3,Married,6232,12477,2,Y,No,11,3,2,80,0,6,3,2,3,2,1,2,Christina Thomas
994,52,0,1,322,1,28,2,Medical,1,1401,4,0,59,4,4,Manufacturing Director,3,Married,13247,9731,2,Y,Yes,11,3,2,80,1,24,3,2,5,3,0,2,Michael Simpson
995,43,0,2,930,1,6,3,Medical,1,1402,1,0,73,2,2,Research Scientist,3,Single,4081,20003,1,Y,Yes,14,3,1,80,0,20,3,1,20,7,1,8,Julie Bell
996,27,0,2,205,0,10,3,Marketing,1,1403,4,0,98,2,2,Sales Executive,4,Married,5769,7100,1,Y,Yes,11,3,4,80,0,6,3,3,6,2,4,4,Melissa Long
997,27,1,2,135,1,17,4,Life Sciences,1,1405,4,0,51,3,1,Research Scientist,3,Single,2394,25681,1,Y,Yes,13,3,4,80,0,8,2,3,8,2,7,7,Gary Brown
998,26,0,2,683,1,2,1,Medical,1,1407,1,1,36,2,1,Research Scientist,4,Single,3904,4050,0,Y,No,12,3,4,80,0,5,2,3,4,3,1,1,Patrick Johnson
999,42,0,2,1147,2,10,3,Human Resources,1,1408,3,0,31,3,4,Manager,1,Married,16799,16616,0,Y,No,14,3,3,80,1,21,5,3,20,7,0,9,Kenneth Johnson
1000,52,0,2,258,1,8,4,Other,1,1409,3,0,54,3,1,Laboratory Technician,1,Married,2950,17363,9,Y,No,13,3,3,80,0,12,2,1,5,4,0,4,Benjamin Osborne
1001,37,0,2,1462,1,11,3,Medical,1,1411,1,0,94,3,1,Laboratory Technician,3,Single,3629,19106,4,Y,No,18,3,1,80,0,8,6,3,3,2,0,2,William Rivera
1002,35,0,1,200,1,18,2,Life Sciences,1,1412,3,1,60,3,3,Manufacturing Director,4,Single,9362,19944,2,Y,No,11,3,3,80,0,10,2,3,2,2,2,2,Terri Miller
1003,25,0,2,949,1,1,3,Technical Degree,1,1415,1,1,81,3,1,Laboratory Technician,4,Married,3229,4910,4,Y,No,11,3,2,80,1,7,2,2,3,2,0,2,Michael Diaz
1004,26,0,2,652,1,7,3,Other,1,1417,3,1,100,4,1,Laboratory Technician,1,Single,3578,23577,0,Y,No,12,3,4,80,0,8,2,3,7,7,0,7,Julian Abbott
1005,29,0,2,332,2,17,3,Other,1,1419,2,1,51,2,3,Human Resources,1,Single,7988,9769,1,Y,No,13,3,1,80,0,10,3,2,10,9,0,9,Donna Shepard
1006,49,1,1,1475,1,28,2,Life Sciences,1,1420,1,1,97,2,2,Laboratory Technician,1,Single,4284,22710,3,Y,No,20,4,1,80,0,20,2,3,4,3,1,3,Jason Jackson
1007,29,1,1,337,1,14,1,Other,1,1421,3,0,84,3,3,Healthcare Representative,4,Single,7553,22930,0,Y,Yes,12,3,1,80,0,9,1,3,8,7,7,7,Francisco Harris
1008,54,0,2,971,1,1,3,Medical,1,1422,4,0,54,3,4,Research Director,4,Single,17328,5652,6,Y,No,19,3,4,80,0,29,3,2,20,7,12,7,Robert Herring
1009,58,0,2,1055,1,1,3,Medical,1,1423,4,0,76,3,5,Research Director,1,Married,19701,22456,3,Y,Yes,21,4,3,80,1,32,3,3,9,8,1,5,Michael Davis
1010,55,0,2,1136,1,1,4,Medical,1,1424,2,1,81,4,4,Research Director,4,Divorced,14732,12414,2,Y,No,13,3,4,80,2,31,4,4,7,7,0,0,Amanda Wright
1011,36,0,2,1174,0,3,4,Marketing,1,1425,1,0,99,3,2,Sales Executive,2,Single,9278,20763,3,Y,Yes,16,3,4,80,0,15,3,3,5,4,0,1,Valerie Glass
1012,31,1,1,667,0,1,4,Life Sciences,1,1427,2,0,50,1,1,Sales Representative,3,Single,1359,16154,1,Y,No,12,3,2,80,0,1,3,3,1,0,0,0,Andrew Bell
1013,30,0,2,855,0,7,4,Marketing,1,1428,4,0,73,3,2,Sales Executive,1,Divorced,4779,12761,7,Y,No,14,3,2,80,2,8,3,3,3,2,0,2,Jennifer Hooper
1014,31,0,2,182,1,8,5,Life Sciences,1,1430,1,0,93,3,4,Research Director,2,Single,16422,8847,3,Y,No,11,3,3,80,0,9,3,4,3,2,1,0,Kristen Mitchell
1015,34,0,1,560,1,1,4,Other,1,1431,4,1,91,3,1,Research Scientist,1,Divorced,2996,20284,5,Y,No,14,3,3,80,2,10,2,3,4,3,1,3,Sarah Martin
1016,31,1,2,202,1,8,3,Life Sciences,1,1433,1,0,34,2,1,Research Scientist,2,Single,1261,22262,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0,Rebecca Yoder
1017,27,0,2,1377,1,11,1,Life Sciences,1,1434,2,1,91,3,1,Laboratory Technician,1,Married,2099,7679,0,Y,No,14,3,2,80,0,6,3,4,5,0,1,4,Thomas Brown
1018,36,0,2,172,1,4,4,Life Sciences,1,1435,1,1,37,2,2,Laboratory Technician,4,Single,5810,22604,1,Y,No,16,3,3,80,0,10,2,2,10,4,1,8,Tammy Gonzalez
1019,36,0,2,329,0,16,4,Marketing,1,1436,3,0,98,2,2,Sales Executive,1,Married,5647,13494,4,Y,No,13,3,1,80,2,11,3,2,3,2,0,2,Deanna Robinson
1020,47,0,2,465,1,1,3,Technical Degree,1,1438,1,1,74,3,1,Research Scientist,4,Married,3420,10205,7,Y,No,12,3,3,80,1,17,2,2,6,5,1,2,Tiffany Glover
1021,25,1,2,383,0,9,2,Life Sciences,1,1439,1,1,68,2,1,Sales Representative,1,Married,4400,15182,3,Y,No,12,3,1,80,0,6,2,3,3,2,2,2,Dominique Moore
1022,37,0,0,1413,1,5,2,Technical Degree,1,1440,3,1,84,4,1,Laboratory Technician,3,Single,3500,25470,0,Y,No,14,3,1,80,0,7,2,1,6,5,1,3,Thomas Robinson MD
1023,56,0,2,1255,1,1,2,Life Sciences,1,1441,1,0,90,3,1,Research Scientist,1,Married,2066,10494,2,Y,No,22,4,4,80,1,5,3,4,3,2,1,0,Anna Watson
1024,47,0,2,359,1,2,4,Medical,1,1443,1,0,82,3,4,Research Director,3,Married,17169,26703,3,Y,No,19,3,2,80,2,26,2,4,20,17,5,6,Russell Bell
1025,24,0,2,1476,0,4,1,Medical,1,1445,4,0,42,3,2,Sales Executive,3,Married,4162,15211,1,Y,Yes,12,3,3,80,2,5,3,3,5,4,0,3,Mary Wood
1026,32,0,2,601,0,7,5,Marketing,1,1446,4,1,97,3,2,Sales Executive,4,Married,9204,23343,4,Y,No,12,3,3,80,1,7,3,2,4,3,0,3,Dr. Kara Gomez
1027,34,0,2,401,1,1,3,Life Sciences,1,1447,4,0,86,2,1,Laboratory Technician,2,Married,3294,3708,5,Y,No,17,3,1,80,1,7,2,2,5,4,0,2,Jasmine Martinez
1028,41,0,2,1283,1,5,5,Medical,1,1448,2,1,90,4,1,Research Scientist,3,Married,2127,5561,2,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3,Michael Rush
1029,40,0,0,663,1,9,4,Other,1,1449,3,1,81,3,2,Laboratory Technician,3,Divorced,3975,23099,3,Y,No,11,3,3,80,2,11,2,4,8,7,0,7,John Castillo
1030,31,0,2,326,0,8,2,Life Sciences,1,1453,1,1,31,3,3,Sales Executive,4,Divorced,10793,8386,1,Y,No,18,3,1,80,1,13,5,3,13,7,9,9,Kaylee Richardson
